timestamp,consumption_kwh,temperature_C,hour,day_of_week,day_name,rolling_mean_24h,rolling_std_24h,lag_24h,is_holiday,is_weekend,is_peak_hour,is_offpeak
2025-09-09 01:45:39.584798,1720.17,11.35,1,1,Tuesday,2013.29,888.06,1620.06,0,0,0,1
2025-09-09 02:45:39.584798,2121.59,11.39,2,1,Tuesday,2015.77,888.29,2062.07,0,0,0,1
2025-09-09 03:45:39.584798,2396.02,11.86,3,1,Tuesday,2014.98,887.92,2414.95,0,0,0,1
2025-09-09 04:45:39.584798,2675.98,16.63,4,1,Tuesday,2017.57,889.83,2613.87,0,0,0,1
2025-09-09 05:45:39.584798,2945.99,19.38,5,1,Tuesday,2015.75,887.8,2989.78,0,0,0,1
2025-09-09 06:45:39.584798,3038.4,15.6,6,1,Tuesday,2019.46,892.05,2949.3,0,0,0,0
2025-09-09 07:45:39.584798,3117.27,19.54,7,1,Tuesday,2015.11,886.17,3221.64,0,0,0,0
2025-09-09 08:45:39.584798,3114.36,18.47,8,1,Tuesday,2013.56,884.12,3151.56,0,0,0,0
2025-09-09 09:45:39.584798,3085.88,19.15,9,1,Tuesday,2005.03,872.18,3290.52,0,0,0,0
2025-09-09 10:45:39.584798,3261.19,19.11,10,1,Tuesday,2008.09,876.63,3187.71,0,0,0,0
2025-09-09 11:45:39.584798,2929.17,18.47,11,1,Tuesday,2014.85,883.33,2766.94,0,0,0,0
2025-09-09 12:45:39.584798,2467.49,19.28,12,1,Tuesday,2012.11,881.75,2533.26,0,0,0,0
2025-09-09 13:45:39.584798,2181.14,17.12,13,1,Tuesday,2004.73,879.47,2358.4,0,0,0,0
2025-09-09 14:45:39.584798,2012.32,17.7,14,1,Tuesday,2007.49,879.38,1946.05,0,0,0,0
2025-09-09 15:45:39.584798,1511.28,15.99,15,1,Tuesday,2000.93,882.6,1668.79,0,0,0,0
2025-09-09 16:45:39.584798,1428.17,14.41,16,1,Tuesday,2002.95,881.17,1379.69,0,0,0,0
2025-09-09 17:45:39.584798,1125.35,12.12,17,1,Tuesday,2008.83,874.52,984.23,0,0,0,0
2025-09-09 18:45:39.584798,950.76,11.43,18,1,Tuesday,2008.56,874.85,957.06,0,0,1,0
2025-09-09 19:45:39.584798,869.66,12.43,19,1,Tuesday,2012.06,869.9,785.7,0,0,1,0
2025-09-09 20:45:39.584798,819.3,11.31,20,1,Tuesday,2013.92,867.2,774.81,0,0,1,0
2025-09-09 21:45:39.584798,692.86,8.65,21,1,Tuesday,2001.73,884.16,985.23,0,0,1,0
2025-09-09 22:45:39.584798,975.74,10.15,22,1,Tuesday,2005.46,879.43,886.29,0,0,0,0
2025-09-09 23:45:39.584798,1121.1,11.36,23,1,Tuesday,1999.86,884.83,1255.58,0,0,0,0
2025-09-10 00:45:39.584798,1477.79,8.29,0,2,Wednesday,2001.62,883.69,1435.38,0,0,0,1
2025-09-10 01:45:39.584798,1975.25,12.45,1,2,Wednesday,2012.25,881.69,1720.17,0,0,0,1
2025-09-10 02:45:39.584798,2085.57,11.71,2,2,Wednesday,2010.75,881.53,2121.59,0,0,0,1
2025-09-10 03:45:39.584798,2325.45,14.79,3,2,Wednesday,2007.81,880.31,2396.02,0,0,0,1
2025-09-10 04:45:39.584798,2716.43,14.09,4,2,Wednesday,2009.5,881.68,2675.98,0,0,0,1
2025-09-10 05:45:39.584798,2928.89,13.81,5,2,Wednesday,2008.78,880.89,2945.99,0,0,0,1
2025-09-10 06:45:39.584798,3100.42,15.26,6,2,Wednesday,2011.37,884.13,3038.4,0,0,0,0
2025-09-10 07:45:39.584798,3215.62,18.77,7,2,Wednesday,2015.47,889.69,3117.27,0,0,0,0
2025-09-10 08:45:39.584798,3364.21,19.83,8,2,Wednesday,2025.88,904.45,3114.36,0,0,0,0
2025-09-10 09:45:39.584798,3062.35,18.53,9,2,Wednesday,2024.9,903.26,3085.88,0,0,0,0
2025-09-10 10:45:39.584798,3063.22,20.95,10,2,Wednesday,2016.65,892.32,3261.19,0,0,0,0
2025-09-10 11:45:39.584798,2758.37,17.27,11,2,Wednesday,2009.53,885.38,2929.17,0,0,0,0
2025-09-10 12:45:39.584798,2620.16,19.11,12,2,Wednesday,2015.89,889.35,2467.49,0,0,0,0
2025-09-10 13:45:39.584798,2215.09,16.55,13,2,Wednesday,2017.31,889.65,2181.14,0,0,0,0
2025-09-10 14:45:39.584798,1943.65,16.32,14,2,Wednesday,2014.45,889.78,2012.32,0,0,0,0
2025-09-10 15:45:39.584798,1643.51,16.14,15,2,Wednesday,2019.96,886.93,1511.28,0,0,0,0
2025-09-10 16:45:39.584798,1465.43,13.47,16,2,Wednesday,2021.51,885.88,1428.17,0,0,0,0
2025-09-10 17:45:39.584798,1216.56,12.9,17,2,Wednesday,2025.31,882.06,1125.35,0,0,0,0
2025-09-10 18:45:39.584798,854.5,13.81,18,2,Wednesday,2021.3,887.36,950.76,0,0,1,0
2025-09-10 19:45:39.584798,853.53,10.44,19,2,Wednesday,2020.62,888.28,869.66,0,0,1,0
2025-09-10 20:45:39.584798,754.3,11.81,20,2,Wednesday,2017.92,892.19,819.3,0,0,1,0
2025-09-10 21:45:39.584798,770.62,8.42,21,2,Wednesday,2021.16,887.3,692.86,0,0,1,0
2025-09-10 22:45:39.584798,974.36,10.8,22,2,Wednesday,2021.1,887.37,975.74,0,0,0,0
2025-09-10 23:45:39.584798,1160.59,12.4,23,2,Wednesday,2022.74,885.66,1121.1,0,0,0,0
2025-09-11 00:45:39.584798,1666.35,7.09,0,3,Thursday,2030.6,881.44,1477.79,0,0,0,1
2025-09-11 01:45:39.584798,1782.87,10.44,1,3,Thursday,2022.59,882.84,1975.25,0,0,0,1
2025-09-11 02:45:39.584798,1934.86,13.57,2,3,Thursday,2016.31,882.91,2085.57,0,0,0,1
2025-09-11 03:45:39.584798,2311.63,13.63,3,3,Thursday,2015.73,882.7,2325.45,0,0,0,1
2025-09-11 04:45:39.584798,2715.36,15.79,4,3,Thursday,2015.69,882.67,2716.43,0,0,0,1
2025-09-11 05:45:39.584798,3046.42,15.61,5,3,Thursday,2020.58,888.26,2928.89,0,0,0,1
2025-09-11 06:45:39.584798,2929.09,17.83,6,3,Thursday,2013.44,879.85,3100.42,0,0,0,0
2025-09-11 07:45:39.584798,3017.22,18.46,7,3,Thursday,2005.18,868.93,3215.62,0,0,0,0
2025-09-11 08:45:39.584798,3350.26,21.19,8,3,Thursday,2004.6,867.99,3364.21,0,0,0,0
2025-09-11 09:45:39.584798,3182.67,20.27,9,3,Thursday,2009.61,874.68,3062.35,0,0,0,0
2025-09-11 10:45:39.584798,2955.47,20.5,10,3,Thursday,2005.12,869.3,3063.22,0,0,0,0
2025-09-11 11:45:39.584798,2871.45,19.15,11,3,Thursday,2009.83,873.86,2758.37,0,0,0,0
2025-09-11 12:45:39.584798,2365.65,18.48,12,3,Thursday,1999.23,867.65,2620.16,0,0,0,0
2025-09-11 13:45:39.584798,2285.8,17.72,13,3,Thursday,2002.17,868.53,2215.09,0,0,0,0
2025-09-11 14:45:39.584798,1999.67,17.88,14,3,Thursday,2004.51,868.45,1943.65,0,0,0,0
2025-09-11 15:45:39.584798,1743.03,15.43,15,3,Thursday,2008.65,866.88,1643.51,0,0,0,0
2025-09-11 16:45:39.584798,1300.88,15.2,16,3,Thursday,2001.8,872.0,1465.43,0,0,0,0
2025-09-11 17:45:39.584798,1141.17,16.59,17,3,Thursday,1998.66,875.08,1216.56,0,0,0,0
2025-09-11 18:45:39.584798,880.61,13.61,18,3,Thursday,1999.74,873.61,854.5,0,0,1,0
2025-09-11 19:45:39.584798,868.39,10.81,19,3,Thursday,2000.36,872.77,853.53,0,0,1,0
2025-09-11 20:45:39.584798,738.05,12.36,20,3,Thursday,1999.69,873.79,754.3,0,0,1,0
2025-09-11 21:45:39.584798,1134.59,9.5,21,3,Thursday,2014.85,854.47,770.62,0,0,1,0
2025-09-11 22:45:39.584798,928.78,6.95,22,3,Thursday,2012.95,856.93,974.36,0,0,0,0
2025-09-11 23:45:39.584798,1253.61,8.72,23,3,Thursday,2016.83,853.11,1160.59,0,0,0,0
2025-09-12 00:45:39.584798,1534.49,7.99,0,4,Friday,2011.33,855.89,1666.35,1,0,0,1
2025-09-12 01:45:39.584798,1725.23,11.11,1,4,Friday,2008.93,856.64,1782.87,1,0,0,1
2025-09-12 02:45:39.584798,2052.79,12.73,2,4,Friday,2013.85,856.53,1934.86,1,0,0,1
2025-09-12 03:45:39.584798,2227.85,16.45,3,4,Friday,2010.36,855.43,2311.63,1,0,0,1
2025-09-12 04:45:39.584798,2609.97,15.73,4,4,Friday,2005.96,851.92,2715.36,1,0,0,1
2025-09-12 05:45:39.584798,2872.62,16.19,5,4,Friday,1998.72,843.39,3046.42,1,0,0,1
2025-09-12 06:45:39.584798,3263.44,18.95,6,4,Friday,2012.65,861.98,2929.09,1,0,0,0
2025-09-12 07:45:39.584798,3090.67,15.38,7,4,Friday,2015.71,865.82,3017.22,1,0,0,0
2025-09-12 08:45:39.584798,3316.83,19.8,8,4,Friday,2014.32,863.61,3350.26,1,0,0,0
2025-09-12 09:45:39.584798,3231.89,21.04,9,4,Friday,2016.37,866.56,3182.67,1,0,0,0
2025-09-12 10:45:39.584798,3050.22,17.78,10,4,Friday,2020.32,871.22,2955.47,1,0,0,0
2025-09-12 11:45:39.584798,2970.2,21.48,11,4,Friday,2024.43,875.64,2871.45,1,0,0,0
2025-09-12 12:45:39.584798,2605.12,19.72,12,4,Friday,2034.41,881.05,2365.65,1,0,0,0
2025-09-12 13:45:39.584798,2316.61,17.74,13,4,Friday,2035.7,881.45,2285.8,1,0,0,0
2025-09-12 14:45:39.584798,2468.65,18.24,14,4,Friday,2055.24,885.81,1999.67,1,0,0,0
2025-09-12 15:45:39.584798,1760.13,19.47,15,4,Friday,2055.95,885.55,1743.03,1,0,0,0
2025-09-12 16:45:39.584798,1470.14,15.04,16,4,Friday,2063.0,879.93,1300.88,1,0,0,0
2025-09-12 17:45:39.584798,1090.19,13.85,17,4,Friday,2060.88,882.31,1141.17,1,0,0,0
2025-09-12 18:45:39.584798,854.69,11.61,18,4,Friday,2059.8,883.83,880.61,1,0,1,0
2025-09-12 19:45:39.584798,834.23,10.03,19,4,Friday,2058.37,885.86,868.39,1,0,1,0
2025-09-12 20:45:39.584798,747.09,11.8,20,4,Friday,2058.75,885.28,738.05,1,0,1,0
2025-09-12 21:45:39.584798,864.63,8.83,21,4,Friday,2047.5,899.14,1134.59,1,0,1,0
2025-09-12 22:45:39.584798,1093.28,10.11,22,4,Friday,2054.36,890.83,928.78,1,0,0,0
2025-09-12 23:45:39.584798,1160.88,9.52,23,4,Friday,2050.49,894.64,1253.61,1,0,0,0
2025-09-13 00:45:39.584798,1225.01,11.51,0,5,Saturday,2037.6,904.58,1534.49,0,1,0,1
2025-09-13 01:45:39.584798,1482.02,12.14,1,5,Saturday,2027.46,909.58,1725.23,0,1,0,1
2025-09-13 02:45:39.584798,1803.29,14.26,2,5,Saturday,2017.07,910.7,2052.79,0,1,0,1
2025-09-13 03:45:39.584798,1825.96,13.17,3,5,Saturday,2000.32,910.35,2227.85,0,1,0,1
2025-09-13 04:45:39.584798,2194.09,14.83,4,5,Saturday,1983.0,902.16,2609.97,0,1,0,1
2025-09-13 05:45:39.584798,2466.91,15.05,5,5,Saturday,1966.09,888.47,2872.62,0,1,0,1
2025-09-13 06:45:39.584798,2695.7,17.04,6,5,Saturday,1942.43,859.51,3263.44,0,1,0,0
2025-09-13 07:45:39.584798,2652.14,19.26,7,5,Saturday,1924.16,838.44,3090.67,0,1,0,0
2025-09-13 08:45:39.584798,2569.77,20.58,8,5,Saturday,1893.04,797.35,3316.83,0,1,0,0
2025-09-13 09:45:39.584798,2729.52,18.5,9,5,Saturday,1872.1,766.68,3231.89,0,1,0,0
2025-09-13 10:45:39.584798,2521.1,21.3,10,5,Saturday,1850.06,738.41,3050.22,0,1,0,0
2025-09-13 11:45:39.584798,2310.41,21.8,11,5,Saturday,1822.57,706.49,2970.2,0,1,0,0
2025-09-13 12:45:39.584798,2139.08,19.83,12,5,Saturday,1803.15,690.26,2605.12,0,1,0,0
2025-09-13 13:45:39.584798,1926.45,21.18,13,5,Saturday,1786.89,682.19,2316.61,0,1,0,0
2025-09-13 14:45:39.584798,1632.57,16.13,14,5,Saturday,1752.05,667.04,2468.65,0,1,0,0
2025-09-13 15:45:39.584798,1245.9,14.2,15,5,Saturday,1730.63,674.99,1760.13,0,1,0,0
2025-09-13 16:45:39.584798,1255.67,12.1,16,5,Saturday,1721.69,679.98,1470.14,0,1,0,0
2025-09-13 17:45:39.584798,1067.44,15.72,17,5,Saturday,1720.74,680.92,1090.19,0,1,0,0
2025-09-13 18:45:39.584798,864.26,13.28,18,5,Saturday,1721.14,680.39,854.69,0,1,1,0
2025-09-13 19:45:39.584798,628.72,11.22,19,5,Saturday,1712.58,693.21,834.23,0,1,1,0
2025-09-13 20:45:39.584798,675.24,10.98,20,5,Saturday,1709.58,697.7,747.09,0,1,1,0
2025-09-13 21:45:39.584798,740.06,8.43,21,5,Saturday,1704.39,704.69,864.63,0,1,1,0
2025-09-13 22:45:39.584798,883.47,13.67,22,5,Saturday,1695.65,713.84,1093.28,0,1,0,0
2025-09-13 23:45:39.584798,1067.68,10.43,23,5,Saturday,1691.77,717.13,1160.88,0,1,0,0
2025-09-14 00:45:39.584798,1172.06,10.96,0,6,Sunday,1689.56,718.7,1225.01,0,1,0,1
2025-09-14 01:45:39.584798,1481.34,12.72,1,6,Sunday,1689.53,718.71,1482.02,0,1,0,1
2025-09-14 02:45:39.584798,1775.54,13.43,2,6,Sunday,1688.38,718.54,1803.29,0,1,0,1
2025-09-14 03:45:39.584798,2116.68,14.27,3,6,Sunday,1700.49,723.4,1825.96,0,1,0,1
2025-09-14 04:45:39.584798,2302.86,14.05,4,6,Sunday,1705.02,726.96,2194.09,0,1,0,1
2025-09-14 05:45:39.584798,2504.94,17.23,5,6,Sunday,1706.61,728.73,2466.91,0,1,0,1
2025-09-14 06:45:39.584798,2601.98,20.52,6,6,Sunday,1702.7,723.43,2695.7,0,1,0,0
2025-09-14 07:45:39.584798,2804.31,20.72,7,6,Sunday,1709.04,732.72,2652.14,0,1,0,0
2025-09-14 08:45:39.584798,2754.32,21.83,8,6,Sunday,1716.73,743.04,2569.77,0,1,0,0
2025-09-14 09:45:39.584798,2610.27,19.12,9,6,Sunday,1711.76,736.34,2729.52,0,1,0,0
2025-09-14 10:45:39.584798,2684.48,18.51,10,6,Sunday,1718.57,744.86,2521.1,0,1,0,0
2025-09-14 11:45:39.584798,2459.95,19.57,11,6,Sunday,1724.8,750.63,2310.41,0,1,0,0
2025-09-14 12:45:39.584798,2153.79,19.29,12,6,Sunday,1725.42,750.98,2139.08,0,1,0,0
2025-09-14 13:45:39.584798,1902.31,20.01,13,6,Sunday,1724.41,750.72,1926.45,0,1,0,0
2025-09-14 14:45:39.584798,1708.88,14.75,14,6,Sunday,1727.59,750.48,1632.57,0,1,0,0
2025-09-14 15:45:39.584798,1450.65,18.36,15,6,Sunday,1736.12,745.91,1245.9,0,1,0,0
2025-09-14 16:45:39.584798,1192.09,14.53,16,6,Sunday,1733.47,747.8,1255.67,0,1,0,0
2025-09-14 17:45:39.584798,996.7,12.84,17,6,Sunday,1730.52,750.68,1067.44,0,1,0,0
2025-09-14 18:45:39.584798,954.55,10.78,18,6,Sunday,1734.29,746.36,864.26,0,1,1,0
2025-09-14 19:45:39.584798,812.25,8.82,19,6,Sunday,1741.93,735.4,628.72,0,1,1,0
2025-09-14 20:45:39.584798,704.7,11.79,20,6,Sunday,1743.16,733.56,675.24,0,1,1,0
2025-09-14 21:45:39.584798,810.35,10.22,21,6,Sunday,1746.09,729.51,740.06,0,1,1,0
2025-09-14 22:45:39.584798,769.93,8.07,22,6,Sunday,1741.36,735.69,883.47,0,1,0,0
2025-09-14 23:45:39.584798,1055.1,8.29,23,6,Sunday,1740.83,736.2,1067.68,0,1,0,0
2025-09-15 00:45:39.584798,1596.3,10.29,0,0,Monday,1758.51,726.98,1172.06,0,0,0,1
2025-09-15 01:45:39.584798,1711.21,14.14,1,0,Monday,1768.09,724.68,1481.34,0,0,0,1
2025-09-15 02:45:39.584798,1984.45,12.32,2,0,Monday,1776.79,726.03,1775.54,0,0,0,1
2025-09-15 03:45:39.584798,2318.04,11.68,3,0,Monday,1785.18,731.27,2116.68,0,0,0,1
2025-09-15 04:45:39.584798,2551.01,14.87,4,0,Monday,1795.52,740.61,2302.86,0,0,0,1
2025-09-15 05:45:39.584798,2814.21,16.11,5,0,Monday,1808.41,756.02,2504.94,0,0,0,1
2025-09-15 06:45:39.584798,3048.03,13.66,6,0,Monday,1827.0,781.43,2601.98,0,0,0,0
2025-09-15 07:45:39.584798,3054.88,18.62,7,0,Monday,1837.44,796.58,2804.31,0,0,0,0
2025-09-15 08:45:39.584798,3201.44,19.1,8,0,Monday,1856.07,823.72,2754.32,0,0,0,0
2025-09-15 09:45:39.584798,3224.19,20.93,9,0,Monday,1881.65,857.02,2610.27,0,0,0,0
2025-09-15 10:45:39.584798,2956.8,22.77,10,0,Monday,1892.99,869.82,2684.48,0,0,0,0
2025-09-15 11:45:39.584798,2951.01,21.45,11,0,Monday,1913.45,889.29,2459.95,0,0,0,0
2025-09-15 12:45:39.584798,2616.91,18.8,12,0,Monday,1932.75,899.7,2153.79,0,0,0,0
2025-09-15 13:45:39.584798,2370.55,16.71,13,0,Monday,1952.26,904.08,1902.31,0,0,0,0
2025-09-15 14:45:39.584798,1919.58,21.15,14,0,Monday,1961.04,902.63,1708.88,0,0,0,0
2025-09-15 15:45:39.584798,1735.43,16.15,15,0,Monday,1972.9,897.49,1450.65,0,0,0,0
2025-09-15 16:45:39.584798,1295.77,14.78,16,0,Monday,1977.22,893.81,1192.09,0,0,0,0
2025-09-15 17:45:39.584798,1212.64,13.44,17,0,Monday,1986.22,884.55,996.7,0,0,0,0
2025-09-15 18:45:39.584798,971.03,12.6,18,0,Monday,1986.91,883.72,954.55,0,0,1,0
2025-09-15 19:45:39.584798,891.4,11.09,19,0,Monday,1990.21,879.28,812.25,0,0,1,0
2025-09-15 20:45:39.584798,723.28,9.7,20,0,Monday,1990.98,878.11,704.7,0,0,1,0
2025-09-15 21:45:39.584798,796.39,9.29,21,0,Monday,1990.4,878.93,810.35,0,0,1,0
2025-09-15 22:45:39.584798,1042.67,9.96,22,0,Monday,2001.76,864.1,769.93,0,0,0,0
2025-09-15 23:45:39.584798,1122.09,9.42,23,0,Monday,2004.55,861.01,1055.1,0,0,0,0
2025-09-16 00:45:39.584798,1491.84,9.72,0,1,Tuesday,2000.2,863.43,1596.3,0,0,0,1
2025-09-16 01:45:39.584798,1630.6,11.79,1,1,Tuesday,1996.84,864.75,1711.21,0,0,0,1
2025-09-16 02:45:39.584798,2120.07,12.32,2,1,Tuesday,2002.49,865.11,1984.45,0,0,0,1
2025-09-16 03:45:39.584798,2246.03,16.19,3,1,Tuesday,1999.49,864.1,2318.04,0,0,0,1
2025-09-16 04:45:39.584798,2708.64,11.26,4,1,Tuesday,2006.06,869.05,2551.01,0,0,0,1
2025-09-16 05:45:39.584798,2920.31,18.16,5,1,Tuesday,2010.48,873.6,2814.21,0,0,0,1
2025-09-16 06:45:39.584798,2997.47,19.57,6,1,Tuesday,2008.38,871.05,3048.03,0,0,0,0
2025-09-16 07:45:39.584798,3225.0,15.59,7,1,Tuesday,2015.46,880.58,3054.88,0,0,0,0
2025-09-16 08:45:39.584798,3221.23,18.93,8,1,Tuesday,2016.29,881.74,3201.44,0,0,0,0
2025-09-16 09:45:39.584798,3108.64,19.33,9,1,Tuesday,2011.47,875.15,3224.19,0,0,0,0
2025-09-16 10:45:39.584798,2946.81,17.88,10,1,Tuesday,2011.06,874.68,2956.8,0,0,0,0
2025-09-16 11:45:39.584798,2672.37,18.6,11,1,Tuesday,1999.45,863.44,2951.01,0,0,0,0
2025-09-16 12:45:39.584798,2606.4,17.54,12,1,Tuesday,1999.01,863.12,2616.91,0,0,0,0
2025-09-16 13:45:39.584798,2158.41,20.99,13,1,Tuesday,1990.17,860.23,2370.55,0,0,0,0
2025-09-16 14:45:39.584798,1979.98,18.7,14,1,Tuesday,1992.69,860.1,1919.58,0,0,0,0
2025-09-16 15:45:39.584798,1642.44,17.97,15,1,Tuesday,1988.81,861.52,1735.43,0,0,0,0
2025-09-16 16:45:39.584798,1434.72,15.85,16,1,Tuesday,1994.6,857.12,1295.77,0,0,0,0
2025-09-16 17:45:39.584798,1122.79,11.79,17,1,Tuesday,1990.86,860.87,1212.64,0,0,0,0
2025-09-16 18:45:39.584798,934.19,11.51,18,1,Tuesday,1989.32,862.8,971.03,0,0,1,0
2025-09-16 19:45:39.584798,903.01,12.04,19,1,Tuesday,1989.81,862.16,891.4,0,0,1,0
2025-09-16 20:45:39.584798,847.49,8.72,20,1,Tuesday,1994.98,854.56,723.28,0,0,1,0
2025-09-16 21:45:39.584798,887.02,11.18,21,1,Tuesday,1998.76,849.22,796.39,0,0,1,0
2025-09-16 22:45:39.584798,1033.67,9.65,22,1,Tuesday,1998.38,849.66,1042.67,0,0,0,0
2025-09-16 23:45:39.584798,1073.87,9.67,23,1,Tuesday,1996.38,851.88,1122.09,0,0,0,0
2025-09-17 00:45:39.584798,1504.12,11.86,0,2,Wednesday,1996.89,851.57,1491.84,1,0,0,1
2025-09-17 01:45:39.584798,1786.2,12.3,1,2,Wednesday,2003.37,849.24,1630.6,1,0,0,1
2025-09-17 02:45:39.584798,1971.88,12.17,2,2,Wednesday,1997.2,848.9,2120.07,1,0,0,1
2025-09-17 03:45:39.584798,2327.07,15.67,3,2,Wednesday,2000.57,850.09,2246.03,1,0,0,1
2025-09-17 04:45:39.584798,2642.61,13.61,4,2,Wednesday,1997.82,847.8,2708.64,1,0,0,1
2025-09-17 05:45:39.584798,2861.3,17.44,5,2,Wednesday,1995.36,845.09,2920.31,1,0,0,1
2025-09-17 06:45:39.584798,3081.02,18.59,6,2,Wednesday,1998.84,849.56,2997.47,1,0,0,0
2025-09-17 07:45:39.584798,3282.6,18.23,7,2,Wednesday,2001.24,853.25,3225.0,1,0,0,0
2025-09-17 08:45:39.584798,3286.21,19.93,8,2,Wednesday,2003.95,857.38,3221.23,1,0,0,0
2025-09-17 09:45:39.584798,3048.98,18.01,9,2,Wednesday,2001.46,854.12,3108.64,1,0,0,0
2025-09-17 10:45:39.584798,3075.7,21.38,10,2,Wednesday,2006.84,860.7,2946.81,1,0,0,0
2025-09-17 11:45:39.584798,2934.73,19.49,11,2,Wednesday,2017.77,871.12,2672.37,1,0,0,0
2025-09-17 12:45:39.584798,2607.54,18.42,12,2,Wednesday,2017.81,871.16,2606.4,1,0,0,0
2025-09-17 13:45:39.584798,2370.43,19.94,13,2,Wednesday,2026.65,873.72,2158.41,1,0,0,0
2025-09-17 14:45:39.584798,2138.25,16.24,14,2,Wednesday,2033.24,873.95,1979.98,1,0,0,0
2025-09-17 15:45:39.584798,1756.21,13.95,15,2,Wednesday,2037.98,872.04,1642.44,1,0,0,0
2025-09-17 16:45:39.584798,1911.36,12.43,16,2,Wednesday,2057.84,863.09,1434.72,1,0,0,0
2025-09-17 17:45:39.584798,1222.42,14.39,17,2,Wednesday,2062.0,858.62,1122.79,1,0,0,0
2025-09-17 18:45:39.584798,976.03,10.38,18,2,Wednesday,2063.74,856.27,934.19,1,0,1,0
2025-09-17 19:45:39.584798,841.93,13.93,19,2,Wednesday,2061.19,859.95,903.01,1,0,1,0
2025-09-17 20:45:39.584798,797.5,7.43,20,2,Wednesday,2059.11,863.08,847.49,1,0,1,0
2025-09-17 21:45:39.584798,982.76,12.66,21,2,Wednesday,2063.1,857.63,887.02,1,0,1,0
2025-09-17 22:45:39.584798,928.01,10.32,22,2,Wednesday,2058.7,863.39,1033.67,1,0,0,0
2025-09-17 23:45:39.584798,1317.33,10.09,23,2,Wednesday,2068.84,852.68,1073.87,1,0,0,0
2025-09-18 00:45:39.584798,1493.31,9.98,0,3,Thursday,2068.39,853.0,1504.12,0,0,0,1
2025-09-18 01:45:39.584798,1625.62,12.23,1,3,Thursday,2061.7,855.93,1786.2,0,0,0,1
2025-09-18 02:45:39.584798,2079.64,12.65,2,3,Thursday,2066.19,855.72,1971.88,0,0,0,1
2025-09-18 03:45:39.584798,2178.94,15.59,3,3,Thursday,2060.02,854.29,2327.07,0,0,0,1
2025-09-18 04:45:39.584798,2685.47,15.41,4,3,Thursday,2061.8,855.61,2642.61,0,0,0,1
2025-09-18 05:45:39.584798,2945.21,16.75,5,3,Thursday,2065.3,859.18,2861.3,0,0,0,1
2025-09-18 06:45:39.584798,3010.65,17.16,6,3,Thursday,2062.37,855.68,3081.02,0,0,0,0
2025-09-18 07:45:39.584798,3177.22,18.61,7,3,Thursday,2057.98,849.39,3282.6,0,0,0,0
2025-09-18 08:45:39.584798,3356.0,19.9,8,3,Thursday,2060.88,853.89,3286.21,0,0,0,0
2025-09-18 09:45:39.584798,3115.53,17.32,9,3,Thursday,2063.66,857.33,3048.98,0,0,0,0
2025-09-18 10:45:39.584798,2942.56,17.97,10,3,Thursday,2058.11,850.91,3075.7,0,0,0,0
2025-09-18 11:45:39.584798,2947.24,20.88,11,3,Thursday,2058.63,851.47,2934.73,0,0,0,0
2025-09-18 12:45:39.584798,2732.47,19.46,12,3,Thursday,2063.84,855.35,2607.54,0,0,0,0
2025-09-18 13:45:39.584798,2285.11,18.09,13,3,Thursday,2060.28,854.19,2370.43,0,0,0,0
2025-09-18 14:45:39.584798,2055.43,17.32,14,3,Thursday,2056.83,854.03,2138.25,0,0,0,0
2025-09-18 15:45:39.584798,1773.34,16.59,15,3,Thursday,2057.54,853.78,1756.21,0,0,0,0
2025-09-18 16:45:39.584798,1326.3,13.95,16,3,Thursday,2033.17,866.39,1911.36,0,0,0,0
2025-09-18 17:45:39.584798,1106.24,12.31,17,3,Thursday,2028.33,871.43,1222.42,0,0,0,0
2025-09-18 18:45:39.584798,1055.76,12.59,18,3,Thursday,2031.65,867.39,976.03,0,0,1,0
2025-09-18 19:45:39.584798,985.92,9.83,19,3,Thursday,2037.65,859.26,841.93,0,0,1,0
2025-09-18 20:45:39.584798,857.85,11.17,20,3,Thursday,2040.16,855.55,797.5,0,0,1,0
2025-09-18 21:45:39.584798,804.41,7.56,21,3,Thursday,2032.73,865.85,982.76,0,0,1,0
2025-09-18 22:45:39.584798,1148.11,11.55,22,3,Thursday,2041.9,854.73,928.01,0,0,0,0
2025-09-18 23:45:39.584798,1148.46,10.95,23,3,Thursday,2034.87,861.62,1317.33,0,0,0,0
2025-09-19 00:45:39.584798,1420.06,11.18,0,4,Friday,2031.81,863.75,1493.31,0,0,0,1
2025-09-19 01:45:39.584798,1760.55,13.11,1,4,Friday,2037.44,861.43,1625.62,0,0,0,1
2025-09-19 02:45:39.584798,2161.97,15.21,2,4,Friday,2040.87,861.77,2079.64,0,0,0,1
2025-09-19 03:45:39.584798,2415.82,15.46,3,4,Friday,2050.74,864.77,2178.94,0,0,0,1
2025-09-19 04:45:39.584798,2687.27,12.47,4,4,Friday,2050.81,864.83,2685.47,0,0,0,1
2025-09-19 05:45:39.584798,2922.1,14.6,5,4,Friday,2049.85,863.8,2945.21,0,0,0,1
2025-09-19 06:45:39.584798,3062.97,16.76,6,4,Friday,2052.03,866.39,3010.65,0,0,0,0
2025-09-19 07:45:39.584798,3211.78,18.74,7,4,Friday,2053.47,868.37,3177.22,0,0,0,0
2025-09-19 08:45:39.584798,2997.33,20.22,8,4,Friday,2038.52,847.82,3356.0,0,0,0,0
2025-09-19 09:45:39.584798,3128.64,18.8,9,4,Friday,2039.07,848.55,3115.53,0,0,0,0
